Transation_ID,Customer_ID,Product_ID,Product_Brand,Product_Description,Product_Amount
107791,91,91000,NOKIA ,Nokia X6-00 Black 8GB Smartphone With Branding Without Simlock,13999
107792,92,92000,NOKIA ,Nokia 8910i - Titanium Black Mobile Phone,13900
107793,93,93000,NOKIA ,Nokia 6111 Glossy Black Without Simlock,16000
107794,94,94000,NOKIA ,Nokia C5-03 White / Aluminium Gray Smartphone Symbian 9.4,25000
107795,95,95000,NOKIA ,Nokia 208 Black 208.1 RM-948 Phone Without Simlock,16900
107796,96,96000,NOKIA ,Nokia 8600 Black unlocked 128MB internal memory 2.0MP Camera,12999
107797,97,97000,NOKIA ,Nokia 6700 Classic Gold GSM GPS 5MP 3G MP3 MP4 Phone,12999
107798,98,98000,NOKIA ,Nokia Lumia 830 orange,12000
107799,99,99000,ONEPLUS ,"OnePlus 3T One Plus 3T (Gunmetal, 64GB) Brand New with Manufacturer Warranty",29000
107800,100,100000,ONEPLUS ,"OnePlus  OnePlus 3T (Gunmetal, 128GB) 6GB RAM , 4G LTE",33000
107801,1,1000,EAGLE ,EAGLE ELECTRIC ROTI MAKER,688
107802,2,2000,EAGLE ,Eagle Original Non-Stick PTFE Coating Electric Chapati Maker,799
107803,3,3000,SUNFLAME ,Sunflame RM1 900-Watt Roti Maker,1509
107804,4,4000,BAJAJ ,"BAJAJ VACCO ""Go-Ezzee"" Chapati/ Roti/Khakhra Maker C-02 Wattage 900",1785
107805,5,5000,APPLE ,Apple MacBook Air MMGF2HN/A 13.3-inch,54400
107806,6,6000,HP ,HP 14-AM081TU 14-inch Laptop (Core i5 6th Gen,37999
107807,7,7000,DELL ,Dell Inspiron 11 3162 11.6-inch Laptop ,12900
107808,8,8000,LENOVO ,Lenovo ideapad110 15.6-inch Laptop 6th Gen i3,25990
107809,9,9000,MICROMAX ,Micromax Canvas Lapbook L1160 11.6,9900
107810,10,10000,MICROMAX ,"Micromax Canvas Tab P290 Tablet (7 inch, 8GB, Wi-Fi Only), Black",3599
107811,11,11000,LENOVO ,"Lenovo Yoga Tab 3 8 Tablet (8 inch, 16GB, Wi-Fi + 4G LTE + Voice Calling), Slate Black",12990
107812,12,12000,TASLAR(TM) ,Taslar(TM) Leather Series With Magnetic Inside Flip Cover Stand Back Case Cover For Lenovo Yoga Tab 3 8 Tablet 8 inch - Black,649
107813,13,13000,NOSTALJIA-UPTO ,Nostaljia-Upto 14.1 inch Expandable Sleeve/Slipcase With Zip Closer & Pocket,449
107814,14,14000,CHUMBAK ,Chumbak Sweater Feather 13inch Laptop Sleeve,1090
107815,15,15000,LENOVO ,"Lenovo Tab 3 730X Tablet (7 inch, 16GB, WiFi + 4G + Voice Calling), Black Blue",9999
107816,16,16000,XIAOMI ,Xiaomi Redmi Note 3 Gold |16GB|2GB|16MP/5MP,9999
107817,17,17000,XIAOMI ,Xiaomi Redmi 4A Gold 4G 16GB |5 inches | 2GB| 13MP| 1 Year Mi India Warranty,10999
107818,18,18000,XIAOMI ,Xiaomi Redmi 3S - 16GB|4100 Battery|GREY colour | High Rated Seller|,8999
107819,19,19000,XIAOMI ,"Xiaomi Redmi Note 2 Duos Dual 128GB 6GB 5.7"" 22.5MP 8MP Black",9999
107820,20,20000,�SAMSUNG ,"�Samsung Galaxy S7 Edge Android6.0 Dual Sim Mobile Phone,5.5"",4GB,32GB,12MP",55000
107821,21,21000,SAMSUNG ,"Samsung Galaxy Note 5 Dual Sim GSM Mobile Phone,32GB,16MP,4G,5.7"",4GB,2.1GHz",52999
107822,22,22000,SAMSUNG ,"Samsung Galaxy C9 Pro Android6 Dual Sim Mobile Phone,6"",6GB,64GB,16MP,4000MaH",39999
107823,23,23000,SAMSUNG ,"Samsung Galaxy A9 Pro Android Dual Sim Mobile Phone,6"",4GB,32GB,4G,16MP",39999
107824,24,24000,SAMSUNG ,Samsung Galaxy J7 White 2016 Edition 2 GB Ram 16 GB Rom 5.5'' HD Display Phone?,10999
107825,25,25000,LENOVO ,Lenovo Phab 2 Plus ? 4G+4G VoLTE ? Gold ? JBL Original Ear Phones Free ?,17999
107826,26,26000,LENOVO ,Lenovo Vibe X2-AP Mobile Phone White with 1yr warranty,11988
107827,27,27000,LENOVO ,"Lenovo K6 Power Android Mobile Phone - ( 3GB RAM, 32GB ROM )",11788
107828,28,28000,LENOVO ,Lenovo K3 4G Dual Sim Android Mobile Phone: 5 Inch HD Screen: Quad Core CPU,10233
107829,29,29000,LENOVO ,Lenovo S580 8MP CAMERA 3G 8GB INTERNAL 1GB RAM (BLACK Android Phone),9000
107830,30,30000,LENOVO ,Lenovo S820 Mobile Phone | Dual Sim | 12 MP Camera RED Color Phone With Box,7888
107831,31,31000,LENOVO ,Lenovo A6000 Plus Dual SIM Android Mobile Phone - Black,8145
107832,32,32000,LENOVO ,"Lenovo A806 Phone 2GB RAM 16GB ROM 4G Single SIM 5.0"" IPS Screen Octa-core Black",7000
107833,33,33000,LENOVO ,Lenovo S720 Android phone 4GB White - Dual Sim - 4.5 inch screen,4200
107834,34,34000,LENOVO ,"Lenovo A319 -Dual sim,3G phone",2100
107835,35,35000,LENOVO ,LENOVO VIBE K5 NOTE 4 gb 32gb GREY/GOLD,15000
107836,36,36000,APPLE ,Apple iPhone 7 Plus RED 128GB Special Edition,150000
107837,37,37000,APPLE ,Apple Watch Series 2 42mm MNPQ2 White Ceramic Case Sports Band Cloud,119000
107838,38,38000,APPLE ,Apple iPhone 6S Plus 128GB - Gold,82000
107839,39,39000,APPLE ,Apple iPhone 6S Plus 128GB - Rose Gold,82000
107840,40,40000,APPLE ,Apple iPhone 6S Plus 128GB - Space Grey,82000
107841,41,41000,APPLE ,Apple iPhone 5S 64GB (SILVER) 4G / LTE,35000
107842,42,42000,APPLE ,Apple iPhone 5S? 64 GB? GOLD?Dual-core 1.3 GHz? 8 MP?4G LTE + JIO SUPPORTED,32000
107843,43,43000,APPLE ,APPLE IPHONE 5S - 32GB - SPACE GREY - FACTORY UNLOCKED - IMPORTED,32000
107844,44,44000,APPLE ,"Apple iPhone 5S(gold, 64GB) open piece",12000
107845,45,45000,APPLE ,APPLE IPHONE 5S - 32GB - GOLD - FACTORY UNLOCKED - IMPORTED+FREE TEMPERED GLASS,25000
107846,46,46000,APPLE ,"Apple iPhone 7 Plus 256GB 3GB 5.5"" 12MP Dual Cam Black Color",81000
107847,47,47000,APPLE ,Apple iPhone 5 32GB Black Factory Unlocked (Imported),26000
107848,48,48000,APPLE ,Apple iPhone 5 16gb Black/Silver Factory unlocked (Imported),24000
107849,49,49000,APPLE ,Apple iPhone 5c - 8 GB - White - Smartphone with Six Months Seller Warranty,22000
107850,50,50000,APPLE ,Apple iPhone 5s - 16GB - Space Gray,19999
107851,51,51000,APPLE ,Apple iPhone 4s - 16 GB - Black - with Six Months Seller Warranty,24000
107852,52,52000,APPLE ,Apple IPHONE 4S 64GB - WHITE IMPORTED,25000
107853,53,53000,APPLE ,Apple iPhone 4s 64GB - White,15000
107854,54,54000,APPLE ,Apple iPhone 4s - 32 GB - Black - Factory Unlocked Smartphone,9000
107855,55,55000,APPLE ,Apple iPhone 4 - 16 GB - Black - Smartphone,8999
107856,56,56000,APPLE ,APPLE IPHONE 4S - 16GB ! WIFI ! GPS ! 3.5INCH ! DUAL CAMERA ! WHITE,9200
107857,57,57000,APPLE ,Apple iPhone 4-16GB Black AT&T /GSM Smartphone Clean ESN MC608LL/A,6800
107858,58,58000,APPLE ,Apple iPhone 4S 8GB - Black - (Refurbished),5400
107859,59,59000,NOKIA ,Nokia Lumia 920 - 1 GB - Yellow - Smartphone,29000
107860,60,60000,NOKIA ,"Nokia Lumia 950 Dual SIM (Black, 32 GB) RM-1118 with Manufacturer Warranty",29999
107861,61,61000,NOKIA ,"Nokia 6 (HK Version) Unlocked 64GB Dual SIM Black Android 7.0, RAM 4GB",28000
107862,62,62000,NOKIA ,Nokia 3310 - Mobile Phone - Seller Refurbished,27888
107863,63,63000,NOKIA ,Nokia 8800 Sriocco - Silver - Mobile Phone,27000
107864,64,64000,NOKIA ,Nokia C5-00-(Unlocked)-3G 5MP Smartphone Cell Phone,43000
107865,65,65000,NOKIA ,NOKIA LUMIA1020 YELLOW 41MP CAMERA SMART PHONE,28999
107866,66,66000,NOKIA ,NOKIA N73 Unlocked Music Edition in ORIGINAL BOX,24000
107867,67,67000,NOKIA ,"Nokia 6 - Black 4GB RAM, 64GB - Without Google playstore",9000
107868,68,68000,NOKIA ,Nokia Lumia Icon 929 Verizon + Unlocked LTE Quad-Core 20MP Camera Phone - Black,23000
107869,69,69000,NOKIA ,Nokia Lumia 1320 - 8 GB - Black - Smartphone,23888
107870,70,70000,NOKIA ,Nokia 6233 Silver Allloy Without Simlock,21000
107871,71,71000,NOKIA ,"Nokia E Series E90 Communicator Unlocked Quadband Camera,Bluetooth Gsm Cell Phon",20000
107872,72,72000,NOKIA ,Nokia Asha 309 White RM-843 Smartphone 2MP Camera Without Simlock,20000
107873,73,73000,NOKIA ,NOKIA 6630 Brand New Complete Box And Accessories,20000
107874,74,74000,NOKIA ,NOKIA N97 32 GB NSERIES PHONE BRAND NEW BOX PACKED UNLOCKED IMPORTED (WHITE),19000
107875,75,75000,NOKIA ,Nokia Asha 210 White Single Sim QWERTY keyboard Without Simlock,18090
107876,76,76000,NOKIA ,Nokia 8910i - Black - Mobile Phone,17000
107877,77,77000,NOKIA ,Nokia 8800 Gold Edition Unlocked 128 MB Internal Memory 2.0 MP Camera,17500
107878,78,78000,NOKIA ,Nokia Lumia 720 - 8 GB - Black - Smartphone,7500
107879,79,79000,NOKIA ,Nokia E72 Metal Grey Silver E72-1 RM-530 QWERTY Without Simlock,11988
107880,80,80000,NOKIA ,"Nokia N Series N91-4Gb -Silver Chrome,Carrier Unlocked Tri Band Gsm Cell Phone",16899
107881,81,81000,NOKIA ,Nokia 8800 Mobile Cell Phone Classic GSM Black Gift,16435
107882,82,82000,NOKIA ,Nokia Lumia 620 - 8 GB - Black - Smartphone,15300
107883,83,83000,NOKIA ,Nokia N Series N8 Gray 16Gb Unlocked Gsm Smartphone Touchscreen 12Mp Camera Wifi,15454
107884,84,84000,NOKIA ,NOKIA Lumia 550-8 GB - Black - with Three Months Manufacturer Warranty,12345
107885,85,85000,NOKIA ,Nokia 5530 XpressMusic Black Red RM-504 Smartphone Without Simlock,14900
107886,86,86000,NOKIA ,Nokia Lumia 925 - 16 GB - White - Smartphone,14550
107887,87,87000,NOKIA ,NOKIA Lumia 630-8GB - Dual Sim - Black- with Six Months Seller Warranty,14999
107888,88,88000,NOKIA ,Nokia 8910i Black Titanium Unlocked GSM Cellular Dual Band Mobile Phone,8960
107889,89,89000,NOKIA ,Nokia C2-01 Black RM-721 Phone Without Simlock,13000
107890,90,90000,NOKIA ,Nokia 3600 Slide RM-352 Charcoal Black Without Simlock,13200
107891,91,91000,NOKIA ,Nokia X6-00 Black 8GB Smartphone With Branding Without Simlock,13999
107892,92,92000,NOKIA ,Nokia 8910i - Titanium Black Mobile Phone,13900
107893,93,93000,NOKIA ,Nokia 6111 Glossy Black Without Simlock,16000
107894,94,94000,NOKIA ,Nokia C5-03 White / Aluminium Gray Smartphone Symbian 9.4,25000
107895,95,95000,NOKIA ,Nokia 208 Black 208.1 RM-948 Phone Without Simlock,16900
107896,96,96000,NOKIA ,Nokia 8600 Black unlocked 128MB internal memory 2.0MP Camera,12999
107897,97,97000,NOKIA ,Nokia 6700 Classic Gold GSM GPS 5MP 3G MP3 MP4 Phone,12999
107898,98,98000,NOKIA ,Nokia Lumia 830 orange,12000
107899,99,99000,ONEPLUS ,"OnePlus 3T One Plus 3T (Gunmetal, 64GB) Brand New with Manufacturer Warranty",29000
107900,100,100000,ONEPLUS ,"OnePlus  OnePlus 3T (Gunmetal, 128GB) 6GB RAM , 4G LTE",33000
107901,1,1000,EAGLE ,EAGLE ELECTRIC ROTI MAKER,688
107902,2,2000,EAGLE ,Eagle Original Non-Stick PTFE Coating Electric Chapati Maker,799
107903,3,3000,SUNFLAME ,Sunflame RM1 900-Watt Roti Maker,1509
107904,4,4000,BAJAJ ,"BAJAJ VACCO ""Go-Ezzee"" Chapati/ Roti/Khakhra Maker C-02 Wattage 900",1785
107905,5,5000,APPLE ,Apple MacBook Air MMGF2HN/A 13.3-inch,54400
107906,6,6000,HP ,HP 14-AM081TU 14-inch Laptop (Core i5 6th Gen,37999
107907,7,7000,DELL ,Dell Inspiron 11 3162 11.6-inch Laptop ,12900
107908,8,8000,LENOVO ,Lenovo ideapad110 15.6-inch Laptop 6th Gen i3,25990
107909,9,9000,MICROMAX ,Micromax Canvas Lapbook L1160 11.6,9900
107910,10,10000,MICROMAX ,"Micromax Canvas Tab P290 Tablet (7 inch, 8GB, Wi-Fi Only), Black",3599
107911,11,11000,LENOVO ,"Lenovo Yoga Tab 3 8 Tablet (8 inch, 16GB, Wi-Fi + 4G LTE + Voice Calling), Slate Black",12990
107912,12,12000,TASLAR(TM) ,Taslar(TM) Leather Series With Magnetic Inside Flip Cover Stand Back Case Cover For Lenovo Yoga Tab 3 8 Tablet 8 inch - Black,649
107913,13,13000,NOSTALJIA-UPTO ,Nostaljia-Upto 14.1 inch Expandable Sleeve/Slipcase With Zip Closer & Pocket,449
107914,14,14000,CHUMBAK ,Chumbak Sweater Feather 13inch Laptop Sleeve,1090
107915,15,15000,LENOVO ,"Lenovo Tab 3 730X Tablet (7 inch, 16GB, WiFi + 4G + Voice Calling), Black Blue",9999
107916,16,16000,XIAOMI ,Xiaomi Redmi Note 3 Gold |16GB|2GB|16MP/5MP,9999
107917,17,17000,XIAOMI ,Xiaomi Redmi 4A Gold 4G 16GB |5 inches | 2GB| 13MP| 1 Year Mi India Warranty,10999
107918,18,18000,XIAOMI ,Xiaomi Redmi 3S - 16GB|4100 Battery|GREY colour | High Rated Seller|,8999
107919,19,19000,XIAOMI ,"Xiaomi Redmi Note 2 Duos Dual 128GB 6GB 5.7"" 22.5MP 8MP Black",9999
107920,20,20000,�SAMSUNG ,"�Samsung Galaxy S7 Edge Android6.0 Dual Sim Mobile Phone,5.5"",4GB,32GB,12MP",55000
107921,21,21000,SAMSUNG ,"Samsung Galaxy Note 5 Dual Sim GSM Mobile Phone,32GB,16MP,4G,5.7"",4GB,2.1GHz",52999
107922,22,22000,SAMSUNG ,"Samsung Galaxy C9 Pro Android6 Dual Sim Mobile Phone,6"",6GB,64GB,16MP,4000MaH",39999
107923,23,23000,SAMSUNG ,"Samsung Galaxy A9 Pro Android Dual Sim Mobile Phone,6"",4GB,32GB,4G,16MP",39999
107924,24,24000,SAMSUNG ,Samsung Galaxy J7 White 2016 Edition 2 GB Ram 16 GB Rom 5.5'' HD Display Phone?,10999
107925,25,25000,LENOVO ,Lenovo Phab 2 Plus ? 4G+4G VoLTE ? Gold ? JBL Original Ear Phones Free ?,17999
107926,26,26000,LENOVO ,Lenovo Vibe X2-AP Mobile Phone White with 1yr warranty,11988
107927,27,27000,LENOVO ,"Lenovo K6 Power Android Mobile Phone - ( 3GB RAM, 32GB ROM )",11788
107928,28,28000,LENOVO ,Lenovo K3 4G Dual Sim Android Mobile Phone: 5 Inch HD Screen: Quad Core CPU,10233
107929,29,29000,LENOVO ,Lenovo S580 8MP CAMERA 3G 8GB INTERNAL 1GB RAM (BLACK Android Phone),9000
107930,30,30000,LENOVO ,Lenovo S820 Mobile Phone | Dual Sim | 12 MP Camera RED Color Phone With Box,7888
107931,31,31000,LENOVO ,Lenovo A6000 Plus Dual SIM Android Mobile Phone - Black,8145
107932,32,32000,LENOVO ,"Lenovo A806 Phone 2GB RAM 16GB ROM 4G Single SIM 5.0"" IPS Screen Octa-core Black",7000
107933,33,33000,LENOVO ,Lenovo S720 Android phone 4GB White - Dual Sim - 4.5 inch screen,4200
107934,34,34000,LENOVO ,"Lenovo A319 -Dual sim,3G phone",2100
107935,35,35000,LENOVO ,LENOVO VIBE K5 NOTE 4 gb 32gb GREY/GOLD,15000
107936,36,36000,APPLE ,Apple iPhone 7 Plus RED 128GB Special Edition,150000
107937,37,37000,APPLE ,Apple Watch Series 2 42mm MNPQ2 White Ceramic Case Sports Band Cloud,119000
107938,38,38000,APPLE ,Apple iPhone 6S Plus 128GB - Gold,82000
107939,39,39000,APPLE ,Apple iPhone 6S Plus 128GB - Rose Gold,82000
107940,40,40000,APPLE ,Apple iPhone 6S Plus 128GB - Space Grey,82000
107941,41,41000,APPLE ,Apple iPhone 5S 64GB (SILVER) 4G / LTE,35000
107942,42,42000,APPLE ,Apple iPhone 5S? 64 GB? GOLD?Dual-core 1.3 GHz? 8 MP?4G LTE + JIO SUPPORTED,32000
107943,43,43000,APPLE ,APPLE IPHONE 5S - 32GB - SPACE GREY - FACTORY UNLOCKED - IMPORTED,32000
107944,44,44000,APPLE ,"Apple iPhone 5S(gold, 64GB) open piece",12000
107945,45,45000,APPLE ,APPLE IPHONE 5S - 32GB - GOLD - FACTORY UNLOCKED - IMPORTED+FREE TEMPERED GLASS,25000
107946,46,46000,APPLE ,"Apple iPhone 7 Plus 256GB 3GB 5.5"" 12MP Dual Cam Black Color",81000
107947,47,47000,APPLE ,Apple iPhone 5 32GB Black Factory Unlocked (Imported),26000
107948,48,48000,APPLE ,Apple iPhone 5 16gb Black/Silver Factory unlocked (Imported),24000
107949,49,49000,APPLE ,Apple iPhone 5c - 8 GB - White - Smartphone with Six Months Seller Warranty,22000
107950,50,50000,APPLE ,Apple iPhone 5s - 16GB - Space Gray,19999
107951,51,51000,APPLE ,Apple iPhone 4s - 16 GB - Black - with Six Months Seller Warranty,24000
107952,52,52000,APPLE ,Apple IPHONE 4S 64GB - WHITE IMPORTED,25000
107953,53,53000,APPLE ,Apple iPhone 4s 64GB - White,15000
107954,54,54000,APPLE ,Apple iPhone 4s - 32 GB - Black - Factory Unlocked Smartphone,9000
107955,55,55000,APPLE ,Apple iPhone 4 - 16 GB - Black - Smartphone,8999
107956,56,56000,APPLE ,APPLE IPHONE 4S - 16GB ! WIFI ! GPS ! 3.5INCH ! DUAL CAMERA ! WHITE,9200
107957,57,57000,APPLE ,Apple iPhone 4-16GB Black AT&T /GSM Smartphone Clean ESN MC608LL/A,6800
107958,58,58000,APPLE ,Apple iPhone 4S 8GB - Black - (Refurbished),5400
107959,59,59000,NOKIA ,Nokia Lumia 920 - 1 GB - Yellow - Smartphone,29000
107960,60,60000,NOKIA ,"Nokia Lumia 950 Dual SIM (Black, 32 GB) RM-1118 with Manufacturer Warranty",29999
107961,61,61000,NOKIA ,"Nokia 6 (HK Version) Unlocked 64GB Dual SIM Black Android 7.0, RAM 4GB",28000
107962,62,62000,NOKIA ,Nokia 3310 - Mobile Phone - Seller Refurbished,27888
107963,63,63000,NOKIA ,Nokia 8800 Sriocco - Silver - Mobile Phone,27000
107964,64,64000,NOKIA ,Nokia C5-00-(Unlocked)-3G 5MP Smartphone Cell Phone,43000
107965,65,65000,NOKIA ,NOKIA LUMIA1020 YELLOW 41MP CAMERA SMART PHONE,28999
107966,66,66000,NOKIA ,NOKIA N73 Unlocked Music Edition in ORIGINAL BOX,24000
107967,67,67000,NOKIA ,"Nokia 6 - Black 4GB RAM, 64GB - Without Google playstore",9000
107968,68,68000,NOKIA ,Nokia Lumia Icon 929 Verizon + Unlocked LTE Quad-Core 20MP Camera Phone - Black,23000
107969,69,69000,NOKIA ,Nokia Lumia 1320 - 8 GB - Black - Smartphone,23888
107970,70,70000,NOKIA ,Nokia 6233 Silver Allloy Without Simlock,21000
107971,71,71000,NOKIA ,"Nokia E Series E90 Communicator Unlocked Quadband Camera,Bluetooth Gsm Cell Phon",20000
107972,72,72000,NOKIA ,Nokia Asha 309 White RM-843 Smartphone 2MP Camera Without Simlock,20000
107973,73,73000,NOKIA ,NOKIA 6630 Brand New Complete Box And Accessories,20000
107974,74,74000,NOKIA ,NOKIA N97 32 GB NSERIES PHONE BRAND NEW BOX PACKED UNLOCKED IMPORTED (WHITE),19000
107975,75,75000,NOKIA ,Nokia Asha 210 White Single Sim QWERTY keyboard Without Simlock,18090
107976,76,76000,NOKIA ,Nokia 8910i - Black - Mobile Phone,17000
107977,77,77000,NOKIA ,Nokia 8800 Gold Edition Unlocked 128 MB Internal Memory 2.0 MP Camera,17500
107978,78,78000,NOKIA ,Nokia Lumia 720 - 8 GB - Black - Smartphone,7500
107979,79,79000,NOKIA ,Nokia E72 Metal Grey Silver E72-1 RM-530 QWERTY Without Simlock,11988
107980,80,80000,NOKIA ,"Nokia N Series N91-4Gb -Silver Chrome,Carrier Unlocked Tri Band Gsm Cell Phone",16899
107981,81,81000,NOKIA ,Nokia 8800 Mobile Cell Phone Classic GSM Black Gift,16435
107982,82,82000,NOKIA ,Nokia Lumia 620 - 8 GB - Black - Smartphone,15300
107983,83,83000,NOKIA ,Nokia N Series N8 Gray 16Gb Unlocked Gsm Smartphone Touchscreen 12Mp Camera Wifi,15454
107984,84,84000,NOKIA ,NOKIA Lumia 550-8 GB - Black - with Three Months Manufacturer Warranty,12345
107985,85,85000,NOKIA ,Nokia 5530 XpressMusic Black Red RM-504 Smartphone Without Simlock,14900
107986,86,86000,NOKIA ,Nokia Lumia 925 - 16 GB - White - Smartphone,14550
107987,87,87000,NOKIA ,NOKIA Lumia 630-8GB - Dual Sim - Black- with Six Months Seller Warranty,14999
107988,88,88000,NOKIA ,Nokia 8910i Black Titanium Unlocked GSM Cellular Dual Band Mobile Phone,8960
107989,89,89000,NOKIA ,Nokia C2-01 Black RM-721 Phone Without Simlock,13000
107990,90,90000,NOKIA ,Nokia 3600 Slide RM-352 Charcoal Black Without Simlock,13200
107991,91,91000,NOKIA ,Nokia X6-00 Black 8GB Smartphone With Branding Without Simlock,13999
107992,92,92000,NOKIA ,Nokia 8910i - Titanium Black Mobile Phone,13900
107993,93,93000,NOKIA ,Nokia 6111 Glossy Black Without Simlock,16000
107994,94,94000,NOKIA ,Nokia C5-03 White / Aluminium Gray Smartphone Symbian 9.4,25000
107995,95,95000,NOKIA ,Nokia 208 Black 208.1 RM-948 Phone Without Simlock,16900
107996,96,96000,NOKIA ,Nokia 8600 Black unlocked 128MB internal memory 2.0MP Camera,12999
107997,97,97000,NOKIA ,Nokia 6700 Classic Gold GSM GPS 5MP 3G MP3 MP4 Phone,12999
107998,98,98000,NOKIA ,Nokia Lumia 830 orange,12000
107999,99,99000,ONEPLUS ,"OnePlus 3T One Plus 3T (Gunmetal, 64GB) Brand New with Manufacturer Warranty",29000
108000,100,100000,ONEPLUS ,"OnePlus  OnePlus 3T (Gunmetal, 128GB) 6GB RAM , 4G LTE",33000
108001,1,1000,EAGLE ,EAGLE ELECTRIC ROTI MAKER,688
108002,2,2000,EAGLE ,Eagle Original Non-Stick PTFE Coating Electric Chapati Maker,799
108003,3,3000,SUNFLAME ,Sunflame RM1 900-Watt Roti Maker,1509
108004,4,4000,BAJAJ ,"BAJAJ VACCO ""Go-Ezzee"" Chapati/ Roti/Khakhra Maker C-02 Wattage 900",1785
108005,5,5000,APPLE ,Apple MacBook Air MMGF2HN/A 13.3-inch,54400
108006,6,6000,HP ,HP 14-AM081TU 14-inch Laptop (Core i5 6th Gen,37999
108007,7,7000,DELL ,Dell Inspiron 11 3162 11.6-inch Laptop ,12900
108008,8,8000,LENOVO ,Lenovo ideapad110 15.6-inch Laptop 6th Gen i3,25990
108009,9,9000,MICROMAX ,Micromax Canvas Lapbook L1160 11.6,9900
108010,10,10000,MICROMAX ,"Micromax Canvas Tab P290 Tablet (7 inch, 8GB, Wi-Fi Only), Black",3599
108011,11,11000,LENOVO ,"Lenovo Yoga Tab 3 8 Tablet (8 inch, 16GB, Wi-Fi + 4G LTE + Voice Calling), Slate Black",12990
108012,12,12000,TASLAR(TM) ,Taslar(TM) Leather Series With Magnetic Inside Flip Cover Stand Back Case Cover For Lenovo Yoga Tab 3 8 Tablet 8 inch - Black,649
108013,13,13000,NOSTALJIA-UPTO ,Nostaljia-Upto 14.1 inch Expandable Sleeve/Slipcase With Zip Closer & Pocket,449
108014,14,14000,CHUMBAK ,Chumbak Sweater Feather 13inch Laptop Sleeve,1090
108015,15,15000,LENOVO ,"Lenovo Tab 3 730X Tablet (7 inch, 16GB, WiFi + 4G + Voice Calling), Black Blue",9999
108016,16,16000,XIAOMI ,Xiaomi Redmi Note 3 Gold |16GB|2GB|16MP/5MP,9999
108017,17,17000,XIAOMI ,Xiaomi Redmi 4A Gold 4G 16GB |5 inches | 2GB| 13MP| 1 Year Mi India Warranty,10999
108018,18,18000,XIAOMI ,Xiaomi Redmi 3S - 16GB|4100 Battery|GREY colour | High Rated Seller|,8999
108019,19,19000,XIAOMI ,"Xiaomi Redmi Note 2 Duos Dual 128GB 6GB 5.7"" 22.5MP 8MP Black",9999
108020,20,20000,�SAMSUNG ,"�Samsung Galaxy S7 Edge Android6.0 Dual Sim Mobile Phone,5.5"",4GB,32GB,12MP",55000
108021,21,21000,SAMSUNG ,"Samsung Galaxy Note 5 Dual Sim GSM Mobile Phone,32GB,16MP,4G,5.7"",4GB,2.1GHz",52999
108022,22,22000,SAMSUNG ,"Samsung Galaxy C9 Pro Android6 Dual Sim Mobile Phone,6"",6GB,64GB,16MP,4000MaH",39999
108023,23,23000,SAMSUNG ,"Samsung Galaxy A9 Pro Android Dual Sim Mobile Phone,6"",4GB,32GB,4G,16MP",39999
108024,24,24000,SAMSUNG ,Samsung Galaxy J7 White 2016 Edition 2 GB Ram 16 GB Rom 5.5'' HD Display Phone?,10999
108025,25,25000,LENOVO ,Lenovo Phab 2 Plus ? 4G+4G VoLTE ? Gold ? JBL Original Ear Phones Free ?,17999
108026,26,26000,LENOVO ,Lenovo Vibe X2-AP Mobile Phone White with 1yr warranty,11988
108027,27,27000,LENOVO ,"Lenovo K6 Power Android Mobile Phone - ( 3GB RAM, 32GB ROM )",11788
108028,28,28000,LENOVO ,Lenovo K3 4G Dual Sim Android Mobile Phone: 5 Inch HD Screen: Quad Core CPU,10233
108029,29,29000,LENOVO ,Lenovo S580 8MP CAMERA 3G 8GB INTERNAL 1GB RAM (BLACK Android Phone),9000
108030,30,30000,LENOVO ,Lenovo S820 Mobile Phone | Dual Sim | 12 MP Camera RED Color Phone With Box,7888
108031,31,31000,LENOVO ,Lenovo A6000 Plus Dual SIM Android Mobile Phone - Black,8145
108032,32,32000,LENOVO ,"Lenovo A806 Phone 2GB RAM 16GB ROM 4G Single SIM 5.0"" IPS Screen Octa-core Black",7000
108033,33,33000,LENOVO ,Lenovo S720 Android phone 4GB White - Dual Sim - 4.5 inch screen,4200
108034,34,34000,LENOVO ,"Lenovo A319 -Dual sim,3G phone",2100
108035,35,35000,LENOVO ,LENOVO VIBE K5 NOTE 4 gb 32gb GREY/GOLD,15000
108036,36,36000,APPLE ,Apple iPhone 7 Plus RED 128GB Special Edition,150000
